Date and Time,Site,Source IP Address,User Name,Application Name,Application Category,Reputation,URL Category,Action Taken,Isolation Type,Total Bytes,Downloaded Bytes,Uploaded Bytes,Client IP Address,Destination IP Address,Destination Port,Protection Area,Malware Name,Block Reason,Rule Name,URL,Method,Content Type,Browser Name,Browser Version,Agent Name,HTTP Status,Location,Process Name,MCP,POP ID,POP Country Code,HTTP Referer,RBI,HTTPS Scanning,AV Upload Scan Enabled,AV Download Scan Enabled,Client Hostname,Filename,POP Egress IP,POP Ingress IP,Proxy Port,DLP Scanning,Malware Probability,Domain Fronting Host,SSL Client Protocol,SSL Server Protocol,Domain Fronting URL,Transaction Time,Processing Time,Time to First Byte from Server,Time to Last Byte from Server
2026-07-16T16:23:39,www.youtube.com,38.7.102.74,advc2808,YouTube,Content Sharing,Minimal Risk,"Streaming Media,Media Sharing",BLOCK,None,65524,64972,552,10.20.133.43,142.251.152.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,www.youtube.com/embed/videoseries,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,videoseries,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,1s 560ms ,66ms ,0s,0s
2026-07-16T16:23:39,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65482,64898,584,10.20.133.43,172.67.191.106,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/assets/logo_laprensa_panama.svg,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,logo_laprensa_panama.svg,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,267ms ,72ms ,0s,0s
2026-07-16T16:23:39,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65474,64894,580,10.20.133.43,172.67.191.106,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/assets/sin_censura_solo.jpg,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,sin_censura_solo.jpg,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,248ms ,61ms ,0s,0s
2026-07-16T16:23:39,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65480,64897,583,10.20.133.43,172.67.191.106,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/assets/sabado_picante_solo.jpg,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,sabado_picante_solo.jpg,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,250ms ,63ms ,0s,0s
2026-07-16T16:23:39,datafactory.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65547,64963,584,10.20.133.43,104.21.76.80,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,datafactory.corprensa.com/html/v3/minapp/modules/futbol/page/page.html,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,page.html,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,1s 337ms ,67ms ,0s,0s
2026-07-16T16:23:39,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65464,64888,576,10.20.133.43,104.21.76.80,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/assets/default_user.png,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,default_user.png,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,240ms ,69ms ,0s,0s
2026-07-16T16:23:39,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65358,64896,462,10.20.133.43,172.67.191.106,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/assets/la-prensa.js,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,la-prensa.js,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,299ms ,69ms ,0s,0s
2026-07-16T16:23:39,img.youtube.com,38.7.102.74,advc2808,YouTube,Content Sharing,Minimal Risk,Content Server,BLOCK,None,65449,64887,562,10.20.133.43,192.178.50.78,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,img.youtube.com/vi/yJEOURc3ZLA/sddefault.jpg,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,sddefault.jpg,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,1s 354ms ,64ms ,0s,0s
2026-07-16T16:23:38,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65354,64894,460,10.20.133.43,172.67.191.106,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/evolok/ev-em.min.js,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,ev-em.min.js,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,260ms ,65ms ,0s,0s
2026-07-16T16:23:38,sdk.mrf.io,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Content Server,BLOCK,None,65373,64905,468,10.20.133.43,104.19.220.32,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,sdk.mrf.io/statics/marfeel-sdk.js,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,marfeel-sdk.js,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,260ms ,64ms ,0s,0s
2026-07-16T16:23:38,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65372,64895,477,10.20.133.43,104.21.76.80,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/assets/la-prensa.css,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,la-prensa.css,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,293ms ,64ms ,0s,0s
2026-07-16T16:23:38,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65378,64906,472,10.20.133.43,172.67.191.106,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/evolok/ev-init-prensacom22.js,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,ev-init-prensacom22.js,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,439ms ,63ms ,0s,0s
2026-07-16T16:23:38,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65482,64898,584,10.20.133.43,172.67.191.106,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/assets/logo_laprensa_panama.svg,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,logo_laprensa_panama.svg,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,295ms ,63ms ,0s,0s
2026-07-16T16:23:38,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65460,64887,573,10.20.133.43,172.67.191.106,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/assets/card-user.svg,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,card-user.svg,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,296ms ,66ms ,0s,0s
2026-07-16T16:23:38,multimedia.corprensa.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Business,BLOCK,None,65374,64897,477,10.20.133.43,172.67.191.106,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,multimedia.corprensa.com/la-prensa/assets/la-prensa.css,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,la-prensa.css,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,248ms ,65ms ,0s,0s
2026-07-16T16:23:38,securepubads.g.doubleclick.net,38.7.102.74,advc2808,Google Marketing Platform,Marketing,Minimal Risk,Web Ads,BLOCK,None,65316,64874,442,10.20.133.43,142.251.34.130,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,securepubads.g.doubleclick.net/tag/js/gpt.js,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,gpt.js,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,328ms ,67ms ,0s,0s
2026-07-16T16:23:38,cdn.onesignal.com,38.7.102.74,advc2808,OneSignal ,Marketing,Minimal Risk,"Content Server,Internet Services",BLOCK,None,65356,64920,436,10.20.133.43,104.17.111.223,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,cdn.onesignal.com/sdks/OneSignalSDK.js,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.prensa.com/,false,true,false,false,bd01l05010.local,OneSignalSDK.js,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,350ms ,62ms ,0s,0s
2026-07-16T16:23:34,ep1.adtrafficquality.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,65520,64990,530,10.20.133.43,192.178.50.66,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,ep1.adtrafficquality.google/getconfig/sodar,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,https://www.google.com/,false,true,false,false,bd01l05010.local,sodar,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,396ms ,63ms ,0s,0s
2026-07-16T16:23:30,a.nel.cloudflare.com,38.7.102.74,advc2808,Cloudflare,Networking,Minimal Risk,Internet Services,BLOCK,None,65796,65151,645,10.20.133.43,35.190.80.1,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,a.nel.cloudflare.com/report/v4,OPTIONS,application/x-empty,Electron,41.1.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) canvadesktopapp-prod/1.122.1 Chrome/146.0.7680.166 Electron/41.1.0 Safari/537.36 (distribution-channel/mac-app-s",403,,canva helper,true,257,US,,false,true,false,false,bd01l05010.local,v4,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,267ms ,64ms ,0s,0s
2026-07-16T16:23:21,ss-prod-ue1-ns.aws.adobess.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,66775,65117,1658,10.20.133.43,174.129.240.188,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,ss-prod-ue1-ns.aws.adobess.com/api/v1/notifications,GET,application/x-empty,Other,,Adobe UXP Runtime/uxp-9.3.0-uxp (darwin 25.4.0; arm64) Adobe Photoshop/27.8.0 com.adobe.ccx.start/10.9.0.13,403,,adobe photoshop 2026,true,257,US,,false,true,false,false,bd01l05010.local,notifications,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,191ms ,67ms ,0s,0s
2026-07-16T16:22:58,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64587,64242,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,284ms ,67ms ,0s,0s
2026-07-16T16:22:58,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64489,64116,373,10.20.133.43,172.64.41.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,233ms ,61ms ,0s,0s
2026-07-16T16:22:56,ccn.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Finance/Banking,BLOCK,None,65311,64852,459,10.20.133.43,172.66.43.61,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,ccn.com/,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,477ms ,86ms ,0s,0s
2026-07-16T16:22:55,ss-prod-ue1-ns.aws.adobess.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,66562,64986,1576,10.20.133.43,34.233.251.59,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,ss-prod-ue1-ns.aws.adobess.com/api/v1/notifications,GET,application/x-empty,Other,,Adobe UXP Runtime/uxp-9.3.0-local (darwin 25.4.0; arm64) Illustrator/30.6.0 com.adobe.ccx.start/10.9.1.1,403,,adobe illustrator,true,257,US,,false,true,false,false,bd01l05010.local,notifications,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,269ms ,65ms ,0s,0s
2026-07-16T16:22:54,chatgpt.com,38.7.102.74,advc2808,OpenAI - ChatGPT,Artificial Intelligence,Minimal Risk,"Interactive Web Applications,Artificial Intelligence",BLOCK,None,73504,64932,8572,10.20.133.43,104.18.32.47,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chatgpt.com/,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,191ms ,63ms ,0s,0s
2026-07-16T16:22:44,www.bbc.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,General News,BLOCK,None,67899,64852,3047,10.20.133.43,151.101.252.81,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,www.bbc.com/,GET,application/x-empty,Safari,26.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",403,,safari,true,257,US,,false,true,false,false,bd01l05010.local,,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,656ms ,69ms ,0s,0s
2026-07-16T16:22:42,ss-prod-ue1-ns.aws.adobess.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,66047,64193,1854,10.20.133.43,34.233.251.59,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,ss-prod-ue1-ns.aws.adobess.com/api/v1/notifications,GET,application/x-empty,Other,,CoreSync: 7.8.10.1 And MacOS Version 26.4 (Build 25E246),403,,core sync,true,257,US,,false,true,false,false,bd01l05010.local,notifications,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,208ms ,75ms ,0s,0s
2026-07-16T16:22:23,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64587,64242,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,234ms ,66ms ,0s,0s
2026-07-16T16:22:23,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64489,64116,373,10.20.133.43,172.64.41.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,246ms ,63ms ,0s,0s
2026-07-16T16:22:01,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,132ms ,5ms ,0s,0s
2026-07-16T16:21:59,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64451,64078,373,10.20.133.43,172.64.41.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,180ms ,6ms ,0s,0s
2026-07-16T16:21:46,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.8.8,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,248ms ,7ms ,0s,0s
2026-07-16T16:21:42,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,354ms ,5ms ,0s,0s
2026-07-16T16:21:37,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,239ms ,5ms ,0s,0s
2026-07-16T16:21:31,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,5s 179ms ,5ms ,0s,0s
2026-07-16T16:21:30,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,232ms ,5ms ,0s,0s
2026-07-16T16:21:25,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,191ms ,5ms ,0s,0s
2026-07-16T16:21:25,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.8.8,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,190ms ,5ms ,0s,0s
2026-07-16T16:21:22,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.4.4,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,177ms ,6ms ,0s,0s
2026-07-16T16:21:21,chrome.cloudflare-dns.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Anonymizing Utilities,BLOCK,None,64452,64079,373,10.20.133.43,162.159.61.3,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,chrome.cloudflare-dns.com/dns-query,POST,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,217ms ,5ms ,0s,0s
2026-07-16T16:21:20,ss-prod-ue1-ns.aws.adobess.com,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,"Business,Software/Hardware",BLOCK,None,66010,64156,1854,10.20.133.43,44.194.146.144,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,ss-prod-ue1-ns.aws.adobess.com/api/v1/notifications,GET,application/x-empty,Other,,CoreSync: 7.8.10.1 And MacOS Version 26.4 (Build 25E246),403,,core sync,true,257,US,,false,true,false,false,bd01l05010.local,notifications,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,139ms ,5ms ,0s,0s
2026-07-16T16:21:20,dns.google,38.7.102.74,advc2808,Unknown,Unknown,Minimal Risk,Internet Services,BLOCK,None,64549,64204,345,10.20.133.43,8.8.8.8,443,No Web Access,,Blocked by URL filtering,Block URLs Whose Category is Listed in Blocked URL Categories,dns.google/dns-query,GET,application/x-empty,Other,,Chrome,403,,microsoft teams webview helper,true,257,US,,false,true,false,false,bd01l05010.local,dns-query,131.229.181.47,131.229.181.147,8080,false,0,,TLSv1.3,,,192ms ,5ms ,0s,0s
